sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1145983,10,4,4,0,0,0,0,0,0,0,1,No,0,0.22,0.11,0,Yes,No,No,Yes,No,No
1145984,3,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1145985,17,2,0,0,0,0,0,0,1,1,0,No,0,0.39,0.27,0,No,No,No,Yes,No,No
1145986,7,12,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,Yes,No,No,Yes,No,No
1145987,6,2,0,0,0,0,0,1,1,2,0,No,0,0.46,0.35,0,Yes,No,No,Yes,No,No
1145988,126,2,0,0,0,36,4,13,92,92,7,No,0,0.78,0.83,0,Yes,No,No,Yes,No,No
1145989,47,2,0,36,108,144,0,4,4,4,0,No,0,0.98,0.88,0,No,No,No,Yes,No,No
1145990,34,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1145991,2,9,0,0,0,1,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1145992,12,2,0,0,0,0,0,0,0,1,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
1145993,8,4,0,0,0,1,1,2,4,7,0,No,0,0.62,0.73,0,Yes,No,No,Yes,No,No
1145994,16,3,0,0,0,0,1,2,8,9,0,No,0,0.94,0.91,0,Yes,No,No,Yes,No,No
1145995,7,2,0,1,10,20,1,1,1,1,1,No,0,0.97,0.87,0,Yes,No,No,Yes,No,No
1145996,0,12,0,5,7,7,0,0,0,0,0,No,0,0.62,0.73,0,Yes,No,No,Yes,No,No
1145997,2,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.96,0,No,No,No,Yes,No,No
1145998,1,8,0,0,0,0,0,0,0,0,0,No,0,0.44,0.43,0,No,No,No,Yes,No,No
1145999,2,2,0,1,3,4,0,1,1,1,0,No,0,0.46,0.35,0,No,No,No,Yes,No,No
1146000,1,8,0,1,2,3,0,1,2,2,0,No,0,0,0,0,No,No,No,Yes,No,No
1146001,6,8,0,0,0,0,0,0,0,0,0,No,0,0.09,0.06,0,No,No,No,Yes,No,No
1146002,3,8,0,0,0,0,0,0,0,0,1,No,0,0.1,0.13,0,No,No,No,Yes,No,No
1146003,1,2,0,15,26,37,5,13,29,38,0,No,0,0.9,0.88,0,No,No,No,Yes,No,Yes
1146004,2,12,0,0,0,0,0,0,1,1,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1146005,18,12,0,0,30,30,8,26,51,70,11,No,0,0.68,0.81,0,No,No,No,Yes,No,No
1146006,207,4,0,0,0,0,0,0,10,10,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1146007,117,8,4,84,141,198,25,92,159,241,54,No,0,1,0.99,0,No,No,No,Yes,No,No
1146008,21,2,0,0,0,0,0,0,0,0,0,No,0,1,0.97,0,No,No,No,Yes,No,No
1146009,0,4,0,17,17,20,0,0,45,60,1,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1146010,0,3,0,118,118,118,0,3,4,11,14,No,0,0.03,0.1,0,No,No,No,Yes,No,Yes
1146011,29,2,0,0,0,0,0,0,0,0,1,No,0,0.66,0.43,0,Yes,No,No,Yes,No,No
1146012,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1146013,36,2,0,0,0,0,0,2,3,7,0,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1146014,15,12,0,13,27,27,1,5,10,21,8,No,0,0.99,0.54,0,No,No,No,Yes,No,No
1146015,12,4,0,0,0,0,0,0,0,0,2,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1146016,120,4,6,0,0,0,8,20,39,54,12,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1146017,2,8,0,0,0,0,0,0,0,0,1,No,0,0.7,0.75,0,No,No,Yes,Yes,No,No
1146018,13,,0,0,0,0,1,2,2,3,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146019,81,8,0,0,0,0,0,0,0,4,1,No,0,0.98,0.95,0,No,No,No,Yes,No,No
1146020,7,8,0,0,0,0,0,0,0,0,0,No,0,0.87,0.89,0,No,No,Yes,Yes,No,No
1146021,151,8,41,240,560,880,71,267,581,794,130,No,0,0.97,0.88,0,No,No,No,Yes,No,No
1146022,25,8,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1146023,59,2,24,60,120,192,24,71,119,186,47,No,0,0.94,0.95,0,No,No,No,Yes,No,No
1146024,147,2,9,180,457,663,84,204,479,880,165,No,0,0.77,0.85,0,No,No,No,Yes,No,No
1146025,27,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146026,105,8,79,81,149,217,31,87,160,228,67,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1146027,2,8,0,0,1,2,1,1,2,4,1,No,0,0.86,0.92,0,No,No,No,Yes,No,No
1146028,12,8,0,8,16,20,5,10,16,37,0,No,0,0.87,0.89,0,No,No,No,Yes,No,No
1146029,8,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,Yes,No,No
1146030,13,8,0,0,0,0,1,1,2,4,0,No,0,0.32,0.27,0,No,No,No,Yes,No,No
1146031,4,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1146032,18,9,0,6,24,42,7,18,38,63,4,No,0,0.99,0.98,0,No,No,Yes,Yes,No,No
1146033,116,8,0,167,309,469,34,151,292,449,60,No,19,0.42,0.46,0,No,No,No,Yes,No,No
1146034,29,8,0,0,0,0,0,0,2,5,0,No,0,0.66,0.68,0,No,No,No,Yes,No,No
1146035,71,8,0,0,0,0,0,0,0,0,1,No,0,1,0.97,0,No,No,No,Yes,No,No
1146036,499,8,0,0,0,0,0,1,2,2,2,No,0,0.53,0.65,0,No,No,No,Yes,No,No
1146037,4,,0,0,0,0,0,0,0,2,1,No,0,-99,-99,0,No,No,No,No,No,No
1146038,16,8,0,0,0,0,1,1,5,5,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1146039,8,2,0,0,0,0,1,4,10,13,0,No,0,0.34,0.57,0,No,No,No,Yes,No,No
1146040,3,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1146041,10,8,0,16,16,32,0,4,10,23,3,No,0,1,0.99,0,No,No,No,Yes,No,No
1146042,3,12,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,Yes,Yes,No,No
1146043,13,2,0,0,2,16,6,19,31,48,2,No,0,0.91,0.82,0,No,No,No,Yes,No,No
1146044,780,52,0,0,0,0,2,6,11,24,1,No,0,0.99,0.96,0,Yes,No,No,No,No,No
1146045,1,8,0,5,7,9,0,4,7,9,1,No,0,0.93,0.96,0,No,No,Yes,Yes,No,No
1146046,3,4,0,0,0,0,0,0,0,1,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1146047,4,10,0,0,0,0,0,0,0,1,2,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1146048,10,8,0,0,0,0,0,0,0,0,0,No,0,0.48,0.53,0,No,No,Yes,Yes,No,No
1146049,320,,0,0,0,0,6,21,39,75,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146050,1,9,0,0,0,0,0,0,0,0,2,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1146051,3,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1146052,12,8,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
1146053,4,10,0,0,0,0,0,0,0,1,1,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1146054,60,2,0,0,0,0,4,17,28,41,4,No,0,1,0.98,0,No,No,No,Yes,No,No
1146055,218,2,0,0,0,0,0,0,1,3,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1146056,37,2,0,168,336,336,13,48,101,132,0,No,0,0,0.09,0,No,No,No,Yes,No,No
1146057,618,2,0,0,0,0,14,65,113,149,7,No,0,-99,0.33,0,No,No,No,Yes,No,No
1146058,7,8,0,0,3,7,0,1,4,7,0,No,0,0,0,0,No,No,No,Yes,No,No
1146059,2,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.89,0,No,No,No,Yes,No,No
1146060,2,2,0,0,0,0,0,0,0,0,0,No,0,1,1,0,Yes,No,No,Yes,No,No
1146061,48,2,0,0,0,0,0,0,0,1,0,No,0,0.81,0.78,0,Yes,No,No,Yes,No,No
1146062,3,3,0,48,48,48,0,0,0,0,0,No,0,0.94,0.91,0,Yes,No,No,Yes,No,No
1146063,104,4,0,0,0,0,0,5,9,11,0,No,0,0.84,0.9,0,Yes,No,No,Yes,No,No
1146064,11,2,0,0,0,0,0,1,1,1,0,No,0,0.98,0.97,0,Yes,No,No,Yes,No,No
1146065,2,2,0,8,8,8,0,3,3,3,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1146066,37,2,27,0,20,45,5,26,47,66,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1146067,20,2,0,0,0,0,2,4,19,23,0,No,0,0.55,0.51,0,Yes,No,No,Yes,No,No
1146068,31,2,0,0,0,0,0,2,4,6,0,No,0,0.55,0.51,0,Yes,No,No,Yes,No,No
1146069,35,8,0,0,0,0,0,0,1,2,1,No,0,1,0.99,0,No,No,No,Yes,No,No
1146070,5,8,0,0,0,1,0,2,3,4,1,No,0,0.99,0.86,0,No,No,No,Yes,No,No
1146071,10,8,0,40,40,40,5,9,22,37,7,No,0,0.77,0.82,0,No,No,No,Yes,No,No
1146072,12,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.79,0,Yes,No,No,Yes,No,No
1146073,146,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.87,0,No,No,No,Yes,No,No
1146074,3,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1146075,2,8,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1146076,1,8,0,4,4,4,4,6,11,18,3,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1146077,21,8,0,10,30,40,5,11,32,53,0,No,0,0,0,0,Yes,No,No,No,No,No
1146078,17,8,4,18,36,57,4,23,37,52,0,No,0,0.75,0.81,0,No,No,No,Yes,No,No
1146079,12,8,0,0,0,0,0,0,0,0,1,No,0,1,0.99,0,No,No,No,Yes,No,No
1146080,7,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
1146081,7,0,0,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,No,No,No,No
1146082,5,8,0,0,4,8,1,5,8,9,1,No,0,0.95,0.98,0,No,No,No,Yes,No,No
1146083,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
1146084,5,8,0,0,0,0,0,0,0,1,0,No,0,0.48,0.53,0,No,No,No,Yes,No,No
1146085,3,8,0,0,0,0,0,0,0,0,0,No,0,1,0.92,0,No,No,No,Yes,No,No
1146086,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1146087,51,8,1,81,123,165,15,52,100,148,27,No,0,1,0.98,0,No,No,No,Yes,No,No
1146088,2,8,0,0,0,0,0,0,0,0,0,No,0,0.15,0.34,0,No,No,No,Yes,No,No
1146089,19,,0,0,0,0,2,3,20,26,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146090,6,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146091,179,52,0,0,0,0,12,68,142,195,47,No,0,0.79,0.66,0,Yes,No,No,Yes,No,No
1146092,187,8,0,0,0,0,13,56,194,337,27,No,0,1,1,0,No,No,No,Yes,No,No
1146093,899,6,476,1233,2403,3483,344,1182,2356,3669,344,No,0,0.79,0.66,0,No,No,No,Yes,No,No
1146094,14,8,0,0,0,0,0,0,1,2,1,No,0,0.79,0.66,0,No,No,No,Yes,No,No
1146095,69,8,0,0,0,0,0,0,0,1,2,No,0,1,0.89,0,No,No,No,Yes,No,No
1146096,11,2,12,24,48,60,7,20,41,58,5,No,0,0.92,0.75,0,No,No,No,Yes,No,No
1146097,9,8,0,0,0,0,0,0,0,0,0,No,0,0.15,0.34,0,No,No,No,Yes,No,No
1146098,7,52,0,0,0,0,0,1,2,2,0,No,0,0.48,0.56,0,Yes,No,Yes,Yes,No,No
1146099,145,8,12,210,420,630,40,185,379,584,40,No,0,0.98,0.98,0,No,No,No,Yes,No,No
1146100,9,8,0,0,0,0,0,0,0,0,1,No,0,0.56,0.74,0,Yes,No,No,Yes,No,No
1146101,41,8,0,0,30,50,2,12,59,80,13,No,0,0.68,0.81,0,No,No,No,Yes,No,No
1146102,2,8,0,0,0,0,0,0,0,1,1,No,0,0.91,0.82,0,No,No,No,Yes,No,No
1146103,2,8,0,0,0,0,0,0,0,1,0,No,0,1,0.99,0,Yes,No,No,Yes,No,No
1146104,50,8,0,0,0,0,0,0,0,10,7,No,0,0,0,0,No,No,Yes,Yes,No,No
1146105,79,8,6,60,132,192,21,63,128,205,32,No,0,0.98,0.97,0,No,No,No,Yes,No,No
1146106,312,2,0,0,0,0,0,0,4,8,0,No,0,0.85,0.87,0,No,No,No,Yes,No,No
1146107,0,4,0,1,1,1,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1146108,80,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.97,0,Yes,No,No,Yes,No,No
1146109,11,2,0,0,0,0,0,0,1,1,0,No,0,0.56,0.56,0,Yes,No,No,Yes,No,No
1146110,14,2,0,0,0,0,0,0,0,0,0,No,0,0.26,0.32,0,Yes,No,No,Yes,No,No
1146111,200,8,0,0,0,0,0,0,0,0,0,No,0,1,0.9,0,Yes,No,No,Yes,No,No
1146112,90,8,0,0,0,0,1,3,5,6,1,No,0,0.92,0.92,0,No,No,No,Yes,No,No
1146113,4,2,0,0,0,0,0,1,2,2,0,No,0,0.74,0.55,0,Yes,No,Yes,Yes,No,No
1146114,100,2,0,0,0,0,0,0,0,0,3,No,0,0,0,0,No,No,No,Yes,No,No
1146115,53,8,0,0,0,6,0,6,7,28,7,No,0,0.82,0.91,0,No,No,No,Yes,No,No
1146116,56,2,0,0,0,0,0,0,0,0,0,No,0,0.89,0.82,0,Yes,No,No,Yes,No,No
1146117,100,8,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
1146118,12,2,0,0,0,0,0,0,0,0,0,No,0,0.56,0.56,0,Yes,No,No,Yes,No,No
1146119,4,4,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,Yes,No,No,Yes,No,No
1146120,0,2,0,5,5,5,0,0,0,0,0,No,0,0,0,0,Yes,No,Yes,Yes,No,No
1146121,12,2,0,0,0,0,0,0,0,0,0,No,0,0.56,0.56,0,Yes,No,No,Yes,No,No
1146122,0,2,0,5,5,5,0,0,0,0,0,No,0,0,0,0,Yes,No,Yes,Yes,No,No
1146123,187,8,1,0,11,77,2,8,23,23,20,No,0,0.66,0.72,0,No,No,Yes,Yes,No,No
1146124,95,2,0,0,0,0,4,9,9,9,0,No,0,0.38,0.64,0,No,No,No,Yes,No,No
1146125,16,2,0,0,0,0,0,0,0,0,0,No,0,0.79,0.89,0,Yes,No,No,Yes,No,No
1146126,1,4,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1146127,33,2,0,0,0,0,0,0,0,0,0,No,0,0.75,0.74,0,Yes,No,Yes,Yes,No,No
1146128,0,4,11,0,0,0,0,0,0,0,1,No,0,0.22,0.11,0,Yes,No,No,Yes,No,No
1146129,10,2,0,0,0,0,0,0,2,2,0,No,0,0.95,0.94,0,Yes,No,No,Yes,No,No
1146130,5,2,0,0,0,0,0,1,1,1,0,No,0,0.7,0.64,0,Yes,No,No,Yes,No,No
1146131,55,2,12,0,0,4,2,7,12,12,0,No,0,0.82,0.83,0,Yes,No,No,Yes,No,No
1146132,10,2,0,0,0,0,0,3,3,3,1,No,0,0.94,0.96,0,No,No,Yes,Yes,No,No
1146133,0,2,0,6,9,11,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1146134,0,2,2,1,1,1,0,0,0,0,0,No,0,0.46,0.35,0,Yes,No,No,Yes,No,No
1146135,2,8,0,0,0,0,0,0,0,0,1,No,0,0.82,0.68,0,No,No,No,Yes,No,No
1146136,0,4,0,4,7,8,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1146137,442,8,70,625,1350,1975,225,572,1206,1944,186,No,0,0.91,0.9,0,No,No,No,Yes,No,No
1146138,0,2,15,0,0,0,0,0,0,0,0,No,0,0.26,0.32,0,Yes,No,No,Yes,No,No
1146139,0,8,0,5,7,7,0,0,0,0,0,No,0,0.46,0.35,0,Yes,No,No,Yes,No,Yes
1146140,96,3,0,72,72,72,0,1,1,1,0,No,0,0.94,0.91,0,Yes,No,No,Yes,No,No
1146141,70,2,24,0,0,0,0,0,0,0,2,No,0,0.45,0.27,0,Yes,No,No,Yes,No,No
1146142,0,2,0,0,0,0,0,0,0,0,0,No,0,0.46,0.35,0,No,No,Yes,Yes,No,No
1146143,22,4,0,0,0,0,0,0,1,1,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1146144,3,4,0,6,6,6,0,0,0,0,0,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1146145,30,4,0,0,0,0,0,0,0,0,1,No,0,0.58,0.7,0,Yes,No,No,Yes,No,No
1146146,27,4,0,0,0,0,1,3,3,3,1,No,0,0.58,0.7,0,Yes,No,No,Yes,No,No
1146147,218,4,139,248,474,651,54,149,212,244,25,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1146148,4,2,4,8,8,8,0,0,0,0,0,No,0,0.15,0.34,0,Yes,No,No,Yes,No,No
1146149,12,8,0,0,0,7,1,8,15,22,2,No,0,0.94,0.95,0,No,No,No,Yes,No,No
1146150,21,8,0,0,0,0,0,0,0,0,1,No,0,0.28,0.57,0,No,No,Yes,Yes,No,No
1146151,3,12,0,0,2,4,0,1,2,3,2,No,0,1,1,0,No,No,No,Yes,No,No
1146152,2,12,0,0,0,0,0,0,0,0,1,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1146153,3,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1146154,9,12,0,0,0,0,0,0,0,2,1,No,0,0.73,0.69,0,Yes,No,No,Yes,No,No
1146155,10,0,1,0,5,10,3,5,12,16,1,No,0,0,0,0,No,No,Yes,No,No,No
1146156,1162,8,0,0,0,0,0,8,19,26,2,No,0,0.79,0.78,0,No,No,No,Yes,No,No
1146157,1,8,0,4,6,8,1,4,6,9,1,No,0,0.87,0.9,0,No,No,No,Yes,No,No
1146158,5,12,0,0,0,0,0,0,0,0,1,No,0,0.73,0.69,0,No,No,Yes,Yes,No,No
1146159,58,8,2,14,41,68,7,23,56,89,16,No,0,1,0.99,0,No,No,No,Yes,No,No
1146160,11,8,0,0,0,0,0,0,0,0,0,No,0,0.81,0.83,0,No,No,Yes,Yes,No,No
1146161,0,2,0,93,93,93,0,0,0,0,1,No,0,0.99,0.98,0,Yes,No,Yes,Yes,No,No
1146162,4,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1146163,46,8,3,0,0,0,8,16,35,65,7,No,0,0.83,0.72,0,No,No,Yes,Yes,No,No
1146164,4,2,0,0,0,0,0,0,0,0,0,No,0,0.89,0.88,0,Yes,No,No,Yes,No,No
1146165,7,2,0,0,0,6,0,0,1,1,0,No,0,0.85,0.87,0,Yes,No,No,Yes,No,No
1146166,0,2,0,4,7,8,0,0,0,0,0,No,0,0.9,0.94,0,Yes,No,Yes,Yes,No,No
1146167,6,2,0,0,0,0,0,0,0,0,0,No,0,0.7,0.64,0,Yes,No,No,Yes,No,No
1146168,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1146169,6,2,0,0,0,0,0,0,0,0,0,No,0,0.82,0.87,0,No,No,Yes,Yes,No,No
1146170,4,2,0,5,5,5,0,0,0,0,0,No,0,0.78,0.82,0,Yes,No,No,Yes,No,No
1146171,3,2,0,0,0,0,0,0,0,0,0,No,0,0.76,0.85,0,Yes,No,No,Yes,No,No
1146172,0,2,0,5,9,11,0,0,0,0,0,No,0,0.09,0.06,0,No,No,No,Yes,No,No
1146173,0,2,0,10,10,10,0,0,0,0,0,No,0,0.78,0.82,0,No,No,Yes,Yes,No,No
1146174,21,8,0,0,0,0,3,5,11,17,2,No,0,0.82,0.89,0,No,No,No,Yes,No,No
1146175,0,2,0,26,36,36,0,2,2,2,0,No,0,0.14,0.57,0,No,No,No,Yes,No,Yes
1146176,3,2,0,0,0,0,1,1,2,2,0,No,0,0.56,0.56,0,Yes,No,No,Yes,No,No
1146177,3,2,0,2,3,3,0,0,0,0,0,No,0,0.1,0.13,0,Yes,No,No,Yes,No,No
1146178,0,2,0,4,7,8,0,0,0,0,0,No,0,1,0.99,0,Yes,No,Yes,Yes,No,No
1146179,7,10,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,No,No,Yes,Yes,No,No
1146180,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1146181,0,,0,0,0,0,0,0,3,4,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1146182,8,4,0,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1146183,1,9,0,0,10,10,0,0,0,0,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1146184,1,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1146185,6,4,1,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1146186,54,4,0,13,75,76,0,0,0,0,2,No,0,0.97,0.95,0,Yes,No,No,Yes,No,No
1146187,4,2,0,6,6,6,0,0,0,0,0,No,0,0.78,0.92,0,Yes,No,No,Yes,No,No
1146188,0,2,0,3,3,3,0,0,0,0,0,No,0,0.85,0.94,0,Yes,No,No,Yes,No,No
1146189,2,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.93,0,Yes,No,No,Yes,No,No
1146190,12,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
1146191,14,2,0,0,0,0,0,0,1,3,0,No,0,0.75,0.74,0,No,No,No,Yes,No,No
1146192,6,2,80,0,0,0,0,0,0,0,1,No,0,0.91,0.75,0,Yes,No,No,Yes,No,No
1146193,5,2,0,10,10,10,5,5,5,5,0,No,0,0.99,0.97,0,Yes,No,No,Yes,No,No
1146194,29,2,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
1146195,2709,4,1400,1590,1590,1590,56,200,200,200,44,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1146196,11,9,0,0,0,0,0,2,2,2,1,No,0,0.94,0.91,0,No,No,No,Yes,No,No
1146197,2433,,0,0,0,0,2,11,15,26,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146198,2759,12,0,2808,5208,8952,2596,7686,14305,19941,0,No,0,0.89,0.71,0,No,No,No,Yes,No,No
1146199,31,,0,0,0,0,0,0,3,5,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1146200,6,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146201,228,52,0,0,0,0,5,36,98,141,48,No,0,1,0.99,0,Yes,No,No,Yes,No,No
1146202,6,8,0,0,0,0,0,0,0,3,1,No,0,-99,-99,0,No,No,No,Yes,No,No
1146203,0,8,0,3,5,7,0,0,3,7,2,No,0,0.84,0.78,0,No,No,Yes,Yes,No,Yes
1146204,3,3,0,6,6,6,0,0,0,0,0,No,0,0.94,0.91,0,Yes,No,No,Yes,No,No
1146205,6,9,0,0,0,1,1,2,4,6,1,No,0,1,0.95,0,No,No,No,Yes,No,No
1146206,16,8,72,51,103,156,16,54,118,199,30,No,0,0,0.15,1,No,No,No,Yes,No,No
1146207,8,0,0,34,34,68,4,10,17,23,1,No,0,0,0,0,No,No,No,No,No,No
1146208,8,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
1146209,27,52,0,0,0,0,0,0,0,0,0,No,0,1,1,0,Yes,No,No,Yes,No,No
1146210,0,12,0,23,38,53,3,9,16,23,3,No,0,0.85,0.83,1,No,No,No,Yes,No,No
1146211,75,12,15,53,122,196,9,53,135,207,45,No,0,1,0.99,0,No,No,No,Yes,No,No
1146212,0,2,0,35,35,35,0,0,0,0,2,No,0,0.55,0.55,0,Yes,No,No,Yes,No,No
1146213,50,14,0,0,0,0,0,0,1,2,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1146214,15,8,0,16,32,52,8,19,34,56,0,No,0,0.92,0.75,0,No,No,No,Yes,No,No
1146215,2,14,0,0,0,0,0,0,0,0,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1146216,1,,0,0,0,0,0,0,0,1,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146217,0,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,No,No,No
1146218,3,3,0,0,0,0,0,0,0,0,0,No,0,1,0.95,0,No,No,No,Yes,No,No
1146219,9,8,0,0,0,0,1,1,2,8,2,No,0,0.48,0.53,0,No,No,No,Yes,No,No
1146220,3,8,0,0,0,0,0,0,1,3,0,No,0,0.82,0.91,0,No,No,No,Yes,No,No
1146221,1,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146222,1661,4,383,2090,4710,6410,792,2574,4642,7668,525,No,0,0.89,0.93,0,No,No,No,Yes,No,No
1146223,26,12,0,0,12,12,6,16,25,41,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
1146224,4,9,0,1,1,2,0,0,1,3,2,No,0,0.85,0.83,0,No,No,No,Yes,No,No
1146225,35,,0,0,0,0,3,14,23,35,5,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146226,2,,0,0,0,0,1,2,2,3,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1146227,9,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.83,0,No,No,Yes,Yes,No,No
1146228,12,8,0,0,2,4,1,4,6,7,0,No,0,1,0.91,0,No,No,No,Yes,No,No
1146229,8,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.83,0,No,No,No,Yes,No,No
1146230,2,8,0,0,1,2,3,3,4,7,0,No,0,0.15,0.34,0,No,No,No,Yes,No,No
1146231,1,12,0,0,0,0,0,1,1,1,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
1146232,20,9,0,0,0,0,0,1,1,2,2,No,0,0.85,0.83,0,No,No,No,Yes,No,No
1146233,502,,0,0,0,0,2,18,36,53,10,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1146234,25,9,0,39,55,67,16,35,62,78,12,No,0,0.85,0.83,5,No,No,No,Yes,No,No
1146235,12,12,0,0,0,0,0,2,2,4,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1146236,3,12,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
